id,happiness
8398,3.5509636402130127
8399,4.25732421875
8400,4.323264122009277
8401,4.66480827331543
8402,3.887791633605957
8403,4.320162773132324
8404,3.92783260345459
8405,4.34135627746582
8406,4.266435623168945
8407,3.7339696884155273
8408,4.7774271965026855
8409,4.069604396820068
8410,3.893857717514038
8411,4.111705780029297
8412,3.0977580547332764
8413,3.826174259185791
8414,4.231740951538086
8415,3.476834774017334
8416,4.186222553253174
8417,4.036420822143555
8418,4.494309902191162
8419,3.4453604221343994
8420,3.890702247619629
8421,4.083298683166504
8422,3.4418749809265137
8423,4.182035446166992
8424,2.865774154663086
8425,3.939450979232788
8426,4.165003299713135
8427,3.745914936065674
8428,4.336151123046875
8429,3.8766088485717773
8430,4.32025146484375
8431,4.011816024780273
8432,4.396010875701904
8433,4.03474760055542
8434,4.14583683013916
8435,3.6800081729888916
8436,3.427999973297119
8437,3.9750399589538574
8438,4.0780181884765625
8439,3.555652618408203
8440,2.8858795166015625
8441,4.211081027984619
8442,4.0337724685668945
8443,3.97088360786438
8444,3.3613007068634033
8445,2.925248861312866
8446,3.7220871448516846
8447,3.649803876876831
8448,3.5544612407684326
8449,3.6463606357574463
8450,3.469461679458618
8451,2.757972478866577
8452,3.453139543533325
8453,3.862687587738037
8454,3.991886615753174
8455,3.6108362674713135
8456,3.8283724784851074
8457,3.660059690475464
8458,3.9926297664642334
8459,4.505315780639648
8460,3.739250659942627
8461,3.7422285079956055
8462,3.785250425338745
8463,3.7738099098205566
8464,3.5452818870544434
8465,3.650235652923584
8466,4.468568801879883
8467,2.61557674407959
8468,3.354280948638916
8469,4.314681053161621
8470,3.7902774810791016
8471,3.9098145961761475
8472,4.319318771362305
8473,3.882321357727051
8474,4.0795698165893555
8475,3.5980727672576904
8476,4.349209785461426
8477,4.121189594268799
8478,3.7869460582733154
8479,4.14727783203125
8480,3.3854775428771973
8481,4.011394500732422
8482,3.0133628845214844
8483,3.731588363647461
8484,4.3201003074646
8485,3.7950289249420166
8486,4.662547588348389
8487,4.0879974365234375
8488,3.9768080711364746
8489,4.739081382751465
8490,3.9624924659729004
8491,3.925933599472046
8492,4.03017520904541
8493,4.387192726135254
8494,2.792503595352173
8495,4.271941184997559
8496,4.6548590660095215
8497,2.949876070022583
8498,3.451465368270874
8499,4.322047233581543
8500,3.549912452697754
8501,4.262829780578613
8502,3.2597057819366455
8503,4.145940780639648
8504,3.4690158367156982
8505,2.8099284172058105
8506,3.5815463066101074
8507,4.136192321777344
8508,3.517343044281006
8509,4.6793622970581055
8510,4.013769149780273
8511,4.076393127441406
8512,4.055864334106445
8513,4.089054107666016
8514,4.286532402038574
8515,3.814906120300293
8516,3.3840770721435547
8517,3.4655017852783203
8518,2.942284345626831
8519,4.198899269104004
8520,4.203861236572266
8521,4.010289192199707
8522,3.260354995727539
8523,3.7723615169525146
8524,3.723278284072876
8525,4.045157432556152
8526,4.661229610443115
8527,3.2843422889709473
8528,3.4142329692840576
8529,3.9450347423553467
8530,4.29940128326416
8531,4.1389241218566895
8532,3.937044382095337
8533,3.9427297115325928
8534,4.231513500213623
8535,4.034482002258301
8536,2.598278284072876
8537,3.5825185775756836
8538,3.6640796661376953
8539,4.137707710266113
8540,4.181829929351807
8541,4.104316234588623
8542,3.4119834899902344
8543,3.1729066371917725
8544,4.006518840789795
8545,4.147830009460449
8546,3.959285020828247
8547,3.8812901973724365
8548,4.350159645080566
8549,2.975308895111084
8550,3.9139773845672607
8551,4.133500099182129
8552,4.297030925750732
8553,4.240550994873047
8554,3.8067970275878906
8555,4.60511589050293
8556,3.9030792713165283
8557,4.013725280761719
8558,3.7147209644317627
8559,3.8681540489196777
8560,3.0461273193359375
8561,3.9698314666748047
8562,4.524755001068115
8563,3.5386300086975098
8564,3.9422717094421387
8565,4.157024383544922
8566,3.954899311065674
8567,4.32127571105957
8568,2.6791117191314697
8569,2.630779266357422
8570,4.181677341461182
8571,4.140280723571777
8572,3.3068132400512695
8573,2.0554146766662598
8574,3.7945168018341064
8575,3.936584949493408
8576,3.6487696170806885
8577,3.9615478515625
8578,3.870478391647339
8579,3.884760618209839
8580,4.375012397766113
8581,3.9646542072296143
8582,3.8264918327331543
8583,4.417818546295166
8584,3.648622512817383
8585,3.8461663722991943
8586,4.384354591369629
8587,3.6222193241119385
8588,4.556438446044922
8589,4.401152610778809
8590,4.120434761047363
8591,4.316300392150879
8592,4.063884258270264
8593,3.866180896759033
8594,3.9835662841796875
8595,2.8613741397857666
8596,4.298861980438232
8597,3.864671230316162
8598,3.7092061042785645
8599,3.7051804065704346
8600,3.840487003326416
8601,3.1858203411102295
8602,2.445103645324707
8603,3.5353095531463623
8604,3.810640335083008
8605,3.2479894161224365
8606,3.820089101791382
8607,4.089470863342285
8608,3.8503949642181396
8609,4.313598155975342
8610,3.0260989665985107
8611,4.460971832275391
8612,3.5903570652008057
8613,3.8628125190734863
8614,3.8535492420196533
8615,4.147975444793701
8616,4.156135559082031
8617,3.9605233669281006
8618,3.7897956371307373
8619,4.182297706604004
8620,4.285475254058838
8621,2.584656238555908
8622,4.344995498657227
8623,4.750155925750732
8624,3.3403396606445312
8625,2.8249900341033936
8626,4.14546012878418
8627,4.392158031463623
8628,4.40483283996582
8629,4.020350456237793
8630,4.253868103027344
8631,3.7637100219726562
8632,3.0947036743164062
8633,3.9408602714538574
8634,3.6264052391052246
8635,3.1101579666137695
8636,3.663980484008789
8637,3.5777907371520996
8638,4.209453582763672
8639,3.3119983673095703
8640,3.2893295288085938
8641,4.062329292297363
8642,3.0591347217559814
8643,3.786942481994629
8644,4.349480628967285
8645,3.3487846851348877
8646,3.6370620727539062
8647,3.5241386890411377
8648,4.130776405334473
8649,4.591311931610107
8650,3.597491979598999
8651,4.1617279052734375
8652,3.0557496547698975
8653,3.8637983798980713
8654,4.22932767868042
8655,3.0652308464050293
8656,4.074026584625244
8657,4.2518415451049805
8658,2.8876235485076904
8659,3.3335089683532715
8660,4.1191816329956055
8661,4.072938919067383
8662,3.938237190246582
8663,4.564945697784424
8664,3.320681571960449
8665,4.027665615081787
8666,4.178333759307861
8667,4.356078147888184
8668,3.922415018081665
8669,3.217360258102417
8670,3.897879123687744
8671,3.4677820205688477
8672,4.063843727111816
8673,2.239440679550171
8674,4.174344539642334
8675,3.355109214782715
8676,3.967423439025879
8677,3.8539085388183594
8678,3.8511242866516113
8679,3.951127290725708
8680,3.198314905166626
8681,3.6366281509399414
8682,3.6787075996398926
8683,3.8425307273864746
8684,4.164499282836914
8685,3.689861297607422
8686,4.036259651184082
8687,4.208887577056885
8688,4.292945861816406
8689,4.07706356048584
8690,4.03354549407959
8691,4.211363792419434
8692,4.046875
8693,3.9059572219848633
8694,2.890737771987915
8695,3.9718635082244873
8696,4.130521297454834
8697,3.9698057174682617
8698,3.896303176879883
8699,3.8115956783294678
8700,4.294554710388184
8701,4.299989700317383
8702,4.012179374694824
8703,4.1312103271484375
8704,3.8401925563812256
8705,3.4633572101593018
8706,3.406336784362793
8707,4.100852966308594
8708,4.255897045135498
8709,3.4452507495880127
8710,4.135766506195068
8711,3.5296099185943604
8712,4.146439552307129
8713,4.386434555053711
8714,3.50626540184021
8715,4.370174407958984
8716,4.051573753356934
8717,4.157357215881348
8718,3.5357108116149902
8719,4.120602607727051
8720,3.6192736625671387
8721,3.5881431102752686
8722,3.9671735763549805
8723,3.3341853618621826
8724,4.259914875030518
8725,3.020040988922119
8726,3.806847095489502
8727,3.9760613441467285
8728,3.772150993347168
8729,4.386470317840576
8730,3.0324723720550537
8731,3.89487886428833
8732,4.017158508300781
8733,4.0365753173828125
8734,3.529818296432495
8735,3.8666458129882812
8736,2.9327492713928223
8737,4.3017754554748535
8738,4.123550891876221
8739,4.1208343505859375
8740,3.7680206298828125
8741,3.7430648803710938
8742,3.9491560459136963
8743,3.9496049880981445
8744,3.5295283794403076
8745,3.995720624923706
8746,4.036309242248535
8747,4.348930835723877
8748,4.799074649810791
8749,4.034816741943359
8750,3.8323004245758057
8751,4.280819892883301
8752,3.166935682296753
8753,4.153539657592773
8754,3.6708269119262695
8755,4.246879577636719
8756,1.7457525730133057
8757,4.327467918395996
8758,4.083559036254883
8759,4.348217964172363
8760,3.5590131282806396
8761,3.487213611602783
8762,2.2330431938171387
8763,3.9550390243530273
8764,3.653801202774048
8765,4.059743881225586
8766,4.290728569030762
8767,3.9244534969329834
8768,3.803264856338501
8769,3.8100640773773193
8770,4.107494354248047
8771,4.204510688781738
8772,3.778867244720459
8773,4.244294166564941
8774,4.113000869750977
8775,3.7378604412078857
8776,4.233961582183838
8777,3.968644142150879
8778,3.56892991065979
8779,3.3491673469543457
8780,3.7013370990753174
8781,3.0900449752807617
8782,4.495909690856934
8783,4.247553825378418
8784,4.279990196228027
8785,4.255677223205566
8786,4.082849502563477
8787,3.0529401302337646
8788,3.458238363265991
8789,3.892394781112671
8790,3.986941337585449
8791,2.4768238067626953
8792,3.606332778930664
8793,4.070489883422852
8794,4.255632400512695
8795,4.231398105621338
8796,4.437081336975098
8797,3.0158655643463135
8798,3.785379409790039
8799,4.247498512268066
8800,3.595231771469116
8801,3.877624034881592
8802,2.4170517921447754
8803,4.0012664794921875
8804,3.84136700630188
8805,3.2689731121063232
8806,3.9513533115386963
8807,4.019270896911621
8808,4.750547885894775
8809,3.0892977714538574
8810,4.261703014373779
8811,2.843168020248413
8812,4.052578926086426
8813,4.653411388397217
8814,3.439255475997925
8815,4.659555435180664
8816,3.4490036964416504
8817,3.487078905105591
8818,3.3379814624786377
8819,3.6887478828430176
8820,2.8227481842041016
8821,4.100704193115234
8822,3.5419936180114746
8823,4.219098091125488
8824,3.9823381900787354
8825,3.3791098594665527
8826,3.6137447357177734
8827,3.908456325531006
8828,3.7765469551086426
8829,3.1693596839904785
8830,3.2799463272094727
8831,4.48490571975708
8832,3.6572506427764893
8833,4.344150066375732
8834,3.174889326095581
8835,3.851209878921509
8836,3.211864709854126
8837,3.8977129459381104
8838,4.19625997543335
8839,3.726053237915039
8840,4.325969219207764
8841,4.251441478729248
8842,4.6094560623168945
8843,4.395603179931641
8844,3.9461324214935303
8845,4.515091419219971
8846,4.159226417541504
8847,3.1488542556762695
8848,3.672659397125244
8849,3.0475988388061523
8850,2.5406711101531982
8851,3.965938091278076
8852,3.2099995613098145
8853,4.017470359802246
8854,3.860483407974243
8855,3.026918888092041
8856,3.627809524536133
8857,3.9175236225128174
8858,3.300440788269043
8859,3.314523696899414
8860,3.7816975116729736
8861,2.858947277069092
8862,3.5875868797302246
8863,3.968256711959839
8864,3.9454236030578613
8865,4.12652587890625
8866,3.881512403488159
8867,3.8133652210235596
8868,4.141262054443359
8869,3.4815008640289307
8870,4.06935977935791
8871,3.982330560684204
8872,4.1008405685424805
8873,3.564680814743042
8874,3.196240186691284
8875,3.661278247833252
8876,3.514265537261963
8877,4.456408500671387
8878,4.274574279785156
8879,4.085281848907471
8880,3.764800786972046
8881,3.8482820987701416
8882,3.388214349746704
8883,3.577371120452881
8884,3.78704833984375
8885,3.557482957839966
8886,3.1872966289520264
8887,3.6959593296051025
8888,4.601902484893799
8889,3.5886523723602295
8890,4.27958869934082
8891,4.136628150939941
8892,3.603994846343994
8893,4.031477928161621
8894,3.8297815322875977
8895,4.832762241363525
8896,4.195465087890625
8897,4.021997928619385
8898,3.491942882537842
8899,4.476058006286621
8900,3.783252716064453
8901,4.162512302398682
8902,3.4496099948883057
8903,3.819420576095581
8904,3.745030164718628
8905,3.7467386722564697
8906,3.0543713569641113
8907,3.9991443157196045
8908,2.3644442558288574
8909,3.9644224643707275
8910,4.218625545501709
8911,4.276055335998535
8912,4.516912937164307
8913,4.31276798248291
8914,4.077487945556641
8915,4.479692459106445
8916,3.8212027549743652
8917,3.3299434185028076
8918,4.586871147155762
8919,4.280313491821289
8920,3.2480621337890625
8921,3.399221181869507
8922,4.141253471374512
8923,3.9371509552001953
8924,4.041805267333984
8925,3.657252788543701
8926,4.302996635437012
8927,3.980837821960449
8928,3.332515239715576
8929,4.249428749084473
8930,3.263511896133423
8931,3.2753796577453613
8932,4.28994083404541
8933,2.630136489868164
8934,4.074532985687256
8935,3.435246229171753
8936,4.000090599060059
8937,3.244797706604004
8938,3.823359727859497
8939,3.840780258178711
8940,4.006357192993164
8941,3.084909677505493
8942,3.8877272605895996
8943,3.603053092956543
8944,3.596444845199585
8945,4.015506744384766
8946,4.214595794677734
8947,3.8723745346069336
8948,4.137521266937256
8949,3.9347903728485107
8950,3.7615346908569336
8951,2.980374336242676
8952,4.302529335021973
8953,3.650420665740967
8954,3.9661645889282227
8955,3.6176633834838867
8956,3.664496898651123
8957,4.193075180053711
8958,4.282559871673584
8959,4.301490783691406
8960,4.322387218475342
8961,3.8095204830169678
8962,4.229769706726074
8963,3.7901346683502197
8964,4.25204610824585
8965,4.166645050048828
8966,3.9948625564575195
8967,4.238107681274414
8968,3.7992072105407715
8969,4.114100456237793
8970,3.9519290924072266
8971,3.7997512817382812
8972,3.0639641284942627
8973,3.3652312755584717
8974,4.0580339431762695
8975,4.23221492767334
8976,4.204673767089844
8977,4.069042682647705
8978,3.9105262756347656
8979,4.48218297958374
8980,3.289837121963501
8981,4.22365140914917
8982,3.1744821071624756
8983,4.181539058685303
8984,3.77598237991333
8985,4.202568531036377
8986,4.1819658279418945
8987,3.9177157878875732
8988,4.30724573135376
8989,4.269346237182617
8990,3.586459159851074
8991,4.227572441101074
8992,4.034303188323975
8993,2.942134141921997
8994,3.902070999145508
8995,4.243841648101807
8996,3.5962326526641846
8997,3.8104653358459473
8998,3.826284885406494
8999,4.107104301452637
9000,3.999664545059204
9001,4.120304107666016
9002,4.714775562286377
9003,3.906738042831421
9004,3.130981683731079
9005,3.88649582862854
9006,4.204834938049316
9007,3.4743309020996094
9008,3.5057315826416016
9009,3.541287899017334
9010,4.297330856323242
9011,4.187808036804199
9012,3.979444980621338
9013,3.569628953933716
9014,3.7986128330230713
9015,3.5139880180358887
9016,4.304203987121582
9017,4.28432035446167
9018,4.0328569412231445
9019,3.568235397338867
9020,3.9776804447174072
9021,4.158346652984619
9022,4.3824896812438965
9023,2.899461030960083
9024,3.9226083755493164
9025,3.515338182449341
9026,4.447404861450195
9027,3.331159830093384
9028,4.01038932800293
9029,3.368825912475586
9030,4.143237113952637
9031,4.0249176025390625
9032,4.456693649291992
9033,3.110111951828003
9034,4.3498334884643555
9035,4.227602481842041
9036,3.2871029376983643
9037,4.369104385375977
9038,4.030290126800537
9039,2.6305651664733887
9040,3.714641809463501
9041,3.7969958782196045
9042,2.558030366897583
9043,3.9440267086029053
9044,2.4691977500915527
9045,3.5997986793518066
9046,3.415208339691162
9047,2.02409291267395
9048,4.303096771240234
9049,4.039776802062988
9050,4.617514133453369
9051,4.069225311279297
9052,3.799201250076294
9053,3.9167568683624268
9054,3.0732576847076416
9055,3.832726240158081
9056,3.700502395629883
9057,4.359068870544434
9058,3.870952606201172
9059,3.953707456588745
9060,3.8642630577087402
9061,4.034716606140137
9062,3.3999369144439697
9063,3.8366055488586426
9064,3.903982639312744
9065,3.776219129562378
9066,2.4098405838012695
9067,3.8204219341278076
9068,4.0152587890625
9069,3.634430170059204
9070,4.096431732177734
9071,3.193655252456665
9072,4.0296430587768555
9073,4.314985275268555
9074,1.1372594833374023
9075,3.121326208114624
9076,3.960203170776367
9077,4.048515319824219
9078,3.5698060989379883
9079,4.139716148376465
9080,3.6266822814941406
9081,4.268744468688965
9082,3.5988452434539795
9083,3.8325021266937256
9084,4.149025917053223
9085,4.099259376525879
9086,3.915057897567749
9087,4.407281875610352
9088,3.754112958908081
9089,4.232541084289551
9090,3.7236695289611816
9091,3.2308242321014404
9092,3.887524366378784
9093,3.627286434173584
9094,3.9034783840179443
9095,3.8929338455200195
9096,4.098635673522949
9097,3.505107879638672
9098,3.702514886856079
9099,3.2682509422302246
9100,4.35597038269043
9101,4.216660499572754
9102,4.42926549911499
9103,3.960362434387207
9104,3.5900511741638184
9105,3.4869885444641113
9106,3.5441532135009766
9107,4.073211193084717
9108,4.408062934875488
9109,4.317041873931885
9110,3.9459760189056396
9111,4.449005126953125
9112,3.82682728767395
9113,4.144670486450195
9114,3.776921272277832
9115,3.6522281169891357
9116,4.067990303039551
9117,4.227044105529785
9118,4.261434555053711
9119,4.3256449699401855
9120,4.265318870544434
9121,3.9217050075531006
9122,3.9944746494293213
9123,3.8239247798919678
9124,3.4852957725524902
9125,3.6798250675201416
9126,3.7293989658355713
9127,4.33077335357666
9128,3.9861323833465576
9129,3.476001739501953
9130,2.842858076095581
9131,3.9527385234832764
9132,3.7204930782318115
9133,3.7458655834198
9134,3.953463315963745
9135,4.066744804382324
9136,4.24390983581543
9137,3.7480478286743164
9138,4.030959129333496
9139,3.160536766052246
9140,5.121332168579102
9141,3.753911018371582
9142,4.313693046569824
9143,3.400930643081665
9144,4.164901256561279
9145,3.8831682205200195
9146,4.108327388763428
9147,2.384957790374756
9148,3.417322874069214
9149,4.275749206542969
9150,3.9611494541168213
9151,4.37023401260376
9152,4.128406524658203
9153,4.566404819488525
9154,4.185515403747559
9155,4.139435291290283
9156,4.176339626312256
9157,3.7738425731658936
9158,3.7042617797851562
9159,4.007923603057861
9160,2.548536539077759
9161,3.342075824737549
9162,4.0883331298828125
9163,4.345881462097168
9164,4.011042594909668
9165,4.20011043548584
9166,3.931699752807617
9167,3.658818244934082
9168,4.006747245788574
9169,4.0183844566345215
9170,4.0201873779296875
9171,3.343700408935547
9172,4.256596565246582
9173,4.210414886474609
9174,3.7582576274871826
9175,4.487062454223633
9176,3.544126272201538
9177,4.433554649353027
9178,3.2091891765594482
9179,3.9584720134735107
9180,3.912430763244629
9181,4.0875420570373535
9182,2.355747699737549
9183,4.297016620635986
9184,3.5308539867401123
9185,2.810790538787842
9186,4.246640205383301
9187,3.6908414363861084
9188,3.6362462043762207
9189,4.262433052062988
9190,2.0652778148651123
9191,4.151554107666016
9192,4.106672286987305
9193,4.237579345703125
9194,4.047273635864258
9195,3.8249149322509766
9196,3.883136749267578
9197,4.049027442932129
9198,4.063650131225586
9199,4.6173834800720215
9200,3.6448562145233154
9201,3.662985324859619
9202,3.7495341300964355
9203,3.978623151779175
9204,4.1841278076171875
9205,3.971792221069336
9206,3.751066207885742
9207,3.5163822174072266
9208,4.016232490539551
9209,3.9947621822357178
9210,4.4735918045043945
9211,3.1106090545654297
9212,3.8890798091888428
9213,3.660122871398926
9214,4.107463836669922
9215,4.1851043701171875
9216,4.186264991760254
9217,3.8386833667755127
9218,4.0032196044921875
9219,4.226590156555176
9220,3.8807294368743896
9221,4.136887073516846
9222,3.329558849334717
9223,3.6223998069763184
9224,3.246249198913574
9225,3.7394886016845703
9226,4.190524578094482
9227,2.547801971435547
9228,3.54435658454895
9229,3.6550722122192383
9230,4.1098713874816895
